# position,p_value_total
1.422500000000000000e+04,5.184984006276781576e-01
1.422600000000000000e+04,6.771682056853159382e-02
1.422600000000000000e+04,8.618504435994930879e-02
1.422600000000000000e+04,3.767276238759128537e-01
1.422700000000000000e+04,8.532802221015148847e-01
1.422700000000000000e+04,1.566781338644456512e-01
1.422700000000000000e+04,3.522240328323978376e-01
1.422800000000000000e+04,9.255235681091193989e-01
1.422800000000000000e+04,1.041704387711992336e-01
1.422800000000000000e+04,9.110990403766069390e-01
1.422900000000000000e+04,6.226084857263564087e-01
1.422900000000000000e+04,1.371235439676504186e-01
1.422900000000000000e+04,8.002896976281006491e-01
1.423000000000000000e+04,1.942181181724907946e-01
1.423000000000000000e+04,2.343533103989377808e-01
1.423000000000000000e+04,7.305812058663769815e-01
1.423100000000000000e+04,3.778139899812903435e-01
1.423100000000000000e+04,2.109360854608002822e-01
1.423100000000000000e+04,5.478906391453920444e-01
1.423200000000000000e+04,3.903072001931317536e-01
1.423200000000000000e+04,3.535518136278592571e-01
1.423200000000000000e+04,8.103687609391031499e-01
1.423300000000000000e+04,5.263443780554046825e-01
1.423300000000000000e+04,4.864506005190415983e-01
1.423300000000000000e+04,9.919729615547105972e-01
1.423400000000000000e+04,3.508962520369364735e-01
1.423400000000000000e+04,1.846218842416560979e-01
1.423400000000000000e+04,6.042609692799807419e-01
1.423500000000000000e+04,5.253787192950690743e-01
1.423500000000000000e+04,2.067716820568531733e-01
1.423500000000000000e+04,9.549158066268332856e-01
1.423600000000000000e+04,2.635041342265677100e-01
1.423600000000000000e+04,2.225239905848270805e-01
1.423600000000000000e+04,8.769992154022572262e-01
1.423700000000000000e+04,2.035125837407206206e-01
1.423700000000000000e+04,3.703301345886897411e-01
1.423700000000000000e+04,4.893475768000482562e-01
1.423800000000000000e+04,4.484881405033496193e-01
1.423800000000000000e+04,2.773854789063914805e-01
1.423800000000000000e+04,8.266642525197658298e-01
1.423900000000000000e+04,7.031202848693343110e-01
1.423900000000000000e+04,5.367855634015329391e-01
1.423900000000000000e+04,9.605890518438047199e-01
1.424000000000000000e+04,6.264711207676987303e-01
1.424000000000000000e+04,2.372502866799444665e-01
1.424000000000000000e+04,6.897217695696783446e-01
1.424100000000000000e+04,9.004164403403946970e-01
1.424100000000000000e+04,2.533043635705232721e-01
1.424100000000000000e+04,9.560625264047317717e-01
1.424200000000000000e+04,9.226869455006336818e-01
1.424200000000000000e+04,2.703240992214376304e-01
1.424200000000000000e+04,6.031142495020822558e-01
1.424300000000000000e+04,2.503470336169956179e-01
1.424300000000000000e+04,2.970004224757076261e-01
1.424300000000000000e+04,5.818697567746997645e-01
1.424400000000000000e+04,8.745247148288973760e-01
1.424400000000000000e+04,3.408171887259339727e-01
1.424400000000000000e+04,6.679340937896071084e-01
1.424500000000000000e+04,8.215341903554831404e-01
1.424500000000000000e+04,1.318727744583257921e-01
1.424500000000000000e+04,7.689057879171947718e-01
1.424600000000000000e+04,8.839398877421691392e-01
1.424600000000000000e+04,1.525740841330194830e-01
1.424600000000000000e+04,9.814110688635403479e-01
1.424700000000000000e+04,9.835234474017744422e-01
1.424700000000000000e+04,7.996861609028908802e-02
1.424700000000000000e+04,9.560625264047317717e-01
1.424800000000000000e+04,7.603355664192166241e-01
1.424800000000000000e+04,1.032651336833846356e-01
1.424800000000000000e+04,9.197296155471060830e-01
1.424900000000000000e+04,1.689902830587241278e-01
1.424900000000000000e+04,1.517291327177258675e-01
1.424900000000000000e+04,1.698352344740177433e-01
1.425000000000000000e+04,9.763413603717786549e-01
1.425000000000000000e+04,8.920272798599794550e-02
1.425000000000000000e+04,5.289395859738065253e-01
1.425100000000000000e+04,6.378779648741625952e-01
1.425100000000000000e+04,1.846218842416560979e-01
1.425100000000000000e+04,8.118172490796065066e-01
1.425200000000000000e+04,6.202546924980385512e-01
1.425200000000000000e+04,4.327358319753756843e-01
1.425200000000000000e+04,8.878025227835113498e-01
1.425300000000000000e+04,4.327358319753756843e-01
1.425300000000000000e+04,2.405697386685979877e-01
1.425300000000000000e+04,4.716035970788822751e-01
1.425400000000000000e+04,1.634980988593155993e-01
1.425400000000000000e+04,2.127466956364294781e-01
1.425400000000000000e+04,5.196451204055766437e-01
1.425500000000000000e+04,5.134890458084374609e-01
1.425500000000000000e+04,2.572877059569074754e-01
1.425500000000000000e+04,9.560625264047317717e-01
1.425600000000000000e+04,9.470094755265857644e-01
1.425600000000000000e+04,8.745247148288973760e-01
1.425600000000000000e+04,2.363449815921298824e-01
1.425700000000000000e+04,3.069587784416681897e-01
1.425700000000000000e+04,3.645361820266763281e-02
1.425700000000000000e+04,1.318727744583257921e-01
1.425800000000000000e+04,7.215885086607519705e-01
1.425800000000000000e+04,4.893475768000482562e-01
1.425800000000000000e+04,5.263443780554046825e-01
1.425900000000000000e+04,6.867644396161506348e-01
1.425900000000000000e+04,9.704267004647232353e-01
1.425900000000000000e+04,6.085460800289698158e-01
1.426000000000000000e+04,6.068561771983824737e-01
1.426000000000000000e+04,2.872834811998310062e-02
1.426000000000000000e+04,1.414086547166395202e-01
1.426100000000000000e+04,9.735047377632929377e-01
1.426100000000000000e+04,8.920272798599794273e-01
1.426100000000000000e+04,4.500573359888949132e-01
1.426200000000000000e+04,8.878025227835113498e-01
1.426200000000000000e+04,1.075502444323737095e-01
1.426200000000000000e+04,6.529060293318847963e-01
1.426300000000000000e+04,5.793349025288189180e-01
1.426300000000000000e+04,9.131510652423199814e-02
1.426300000000000000e+04,8.215341903554831404e-01
1.426400000000000000e+04,4.179491822077373575e-01
1.426400000000000000e+04,6.169352405093849745e-01
1.426400000000000000e+04,3.452833604924859801e-01
1.426500000000000000e+04,6.085460800289698158e-01
1.426500000000000000e+04,1.892691170257710109e-01
1.426500000000000000e+04,7.689057879171947718e-01
1.426600000000000000e+04,8.901563160118293183e-01
1.426600000000000000e+04,9.047015510893838264e-02
1.426600000000000000e+04,6.591224576015450864e-01
1.426700000000000000e+04,7.537570161144305780e-01
1.426700000000000000e+04,7.242440702516747542e-02
1.426700000000000000e+04,7.957028185165067047e-01
1.426800000000000000e+04,4.213893415414328159e-01
1.426800000000000000e+04,2.795582111171464601e-01
1.426800000000000000e+04,2.860160540768905690e-01
1.426900000000000000e+04,9.019252821534190501e-01
1.426900000000000000e+04,4.405818094031022092e-02
1.426900000000000000e+04,4.864506005190415983e-01
1.427000000000000000e+04,9.182811274066027263e-01
1.427000000000000000e+04,1.075502444323737095e-01
1.427000000000000000e+04,4.854245880861850493e-01
1.427100000000000000e+04,5.538052990524473529e-01
1.427100000000000000e+04,5.793349025288189180e-01
1.427100000000000000e+04,5.015993723218057365e-01
1.427200000000000000e+04,5.134890458084374609e-01
1.427200000000000000e+04,3.452833604924859801e-01
1.427200000000000000e+04,7.857444625505461966e-01
1.427300000000000000e+04,2.425614098617900893e-01
1.427300000000000000e+04,3.581990464119741424e-01
1.427300000000000000e+04,5.302673667692678894e-01
1.427400000000000000e+04,9.077192347154323937e-02
1.427400000000000000e+04,8.734987023960407715e-01
1.427400000000000000e+04,4.419095901985635733e-01
1.427500000000000000e+04,4.830104411853461399e-01
1.427500000000000000e+04,6.617176655199469293e-01
1.427500000000000000e+04,7.229162894562134456e-01
1.427600000000000000e+04,6.559237129579335024e-01
1.427600000000000000e+04,2.173939284205443911e-01
1.427600000000000000e+04,9.919729615547105972e-01
1.427700000000000000e+04,7.670348240690445518e-01
1.427700000000000000e+04,7.212263866256261868e-02
1.427700000000000000e+04,8.215341903554831404e-01
1.427800000000000000e+04,9.057275635222403753e-01
1.427800000000000000e+04,9.866014847003440336e-01
1.427800000000000000e+04,1.078520127949785801e-01
1.427900000000000000e+04,7.918401834751644108e-02
1.427900000000000000e+04,1.175689540708552139e-01
1.427900000000000000e+04,5.571247510411008186e-01
1.428000000000000000e+04,9.591405637033013631e-01
1.428000000000000000e+04,2.202305510290301083e-01
1.428000000000000000e+04,4.945379926368519419e-01
1.428100000000000000e+04,7.993843925402860373e-01
1.428100000000000000e+04,4.769147202607278424e-01
1.428100000000000000e+04,7.928661959080209876e-01
1.428200000000000000e+04,6.031142495020822558e-01
1.428200000000000000e+04,3.300138813446798491e-01
1.428200000000000000e+04,8.567807351077313394e-01
1.428300000000000000e+04,4.999094694912185610e-01
1.428300000000000000e+04,2.160661476250829993e-01
1.428300000000000000e+04,9.226869455006336818e-01
1.428400000000000000e+04,3.645361820266763142e-01
1.428400000000000000e+04,2.666425251976582977e-01
1.428400000000000000e+04,6.031142495020822558e-01
1.428500000000000000e+04,2.046593035186191067e-01
1.428500000000000000e+04,3.128130846762025574e-01
1.428500000000000000e+04,4.179491822077373575e-01
1.428600000000000000e+04,3.836682962158247112e-01
1.428600000000000000e+04,3.255477095781278418e-01
1.428600000000000000e+04,8.429597441004285097e-01
1.428700000000000000e+04,2.435270686221256697e-01
1.428700000000000000e+04,2.372502866799444665e-01
1.428700000000000000e+04,5.354577826060715751e-01
1.428800000000000000e+04,6.867644396161506348e-01
1.428800000000000000e+04,2.395437262357414387e-01
1.428800000000000000e+04,9.027702335687126656e-01
1.428900000000000000e+04,7.871929506910495533e-01
1.428900000000000000e+04,8.171887259339730147e-02
1.428900000000000000e+04,7.031202848693343110e-01
1.429000000000000000e+04,5.082986299716337752e-01
1.429000000000000000e+04,3.069587784416681897e-01
1.429000000000000000e+04,2.281368821292775739e-01
1.429100000000000000e+04,3.789607097591888296e-01
1.429100000000000000e+04,4.213893415414328159e-01
1.429100000000000000e+04,3.869877482044782324e-01
1.429200000000000000e+04,5.461403826422838170e-01
1.429200000000000000e+04,2.372502866799444665e-01
1.429200000000000000e+04,8.247329349990947245e-01
1.429300000000000000e+04,4.769147202607278424e-01
1.429300000000000000e+04,2.533043635705232721e-01
1.429300000000000000e+04,8.920272798599794273e-01
1.429400000000000000e+04,4.985816886957571414e-01
1.429400000000000000e+04,3.713561470215462346e-01
1.429400000000000000e+04,3.703301345886897411e-01
1.429500000000000000e+04,5.613495081175690071e-01
1.429500000000000000e+04,3.069587784416681897e-01
1.429500000000000000e+04,9.057275635222403753e-01
1.429600000000000000e+04,7.513428692135916132e-01
1.429600000000000000e+04,3.522240328323978376e-01
1.429600000000000000e+04,8.960709759188846268e-01
1.429700000000000000e+04,6.667873740117086223e-01
1.429700000000000000e+04,1.403826422837829713e-01
1.429700000000000000e+04,7.914780614400386272e-01
1.429800000000000000e+04,7.128975798177319412e-01
1.429800000000000000e+04,4.288128432615124774e-01
1.429800000000000000e+04,3.204176474138451525e-01
1.429900000000000000e+04,8.002896976281006491e-01
1.429900000000000000e+04,6.734262779890156647e-01
1.429900000000000000e+04,2.363449815921298824e-01
1.430000000000000000e+04,9.814110688635403479e-01
1.430000000000000000e+04,8.920272798599794550e-02
1.430000000000000000e+04,4.368398817068018802e-01
1.430100000000000000e+04,7.483251855875430181e-01
1.430100000000000000e+04,7.140442995956304273e-01
1.430100000000000000e+04,2.372502866799444665e-01
1.430200000000000000e+04,9.098919669261874565e-01
1.430200000000000000e+04,9.387410223912124874e-01
1.430200000000000000e+04,1.331402015812662154e-01
1.430300000000000000e+04,8.593155893536121859e-01
1.430300000000000000e+04,7.441607821835959091e-02
1.430300000000000000e+04,5.066087271410465442e-01
1.430400000000000000e+04,3.970064578429597368e-01
1.430400000000000000e+04,3.977307019132114013e-02
1.430400000000000000e+04,3.729253425070915839e-01
1.430500000000000000e+04,6.253847546623212406e-01
1.430500000000000000e+04,4.893475768000482562e-01
1.430500000000000000e+04,8.721105679280584111e-01
1.430600000000000000e+04,3.218661355543485092e-01
1.430600000000000000e+04,2.552960347637153737e-02
1.430600000000000000e+04,1.924075079968615987e-01
1.430700000000000000e+04,8.610054921841994169e-01
1.430700000000000000e+04,5.316555012372502498e-01
1.430700000000000000e+04,6.994990645180759747e-02
1.430800000000000000e+04,6.629850926428872970e-01
1.430800000000000000e+04,5.713078640835295152e-01
1.430800000000000000e+04,3.747359526827207521e-01
1.430900000000000000e+04,7.097591888466413534e-01
1.430900000000000000e+04,2.183595871808799438e-01
1.430900000000000000e+04,7.807954614038263852e-01
1.431000000000000000e+04,7.578007121733357776e-01
1.431000000000000000e+04,1.972961554710604137e-01
1.431000000000000000e+04,8.808618504435995478e-01
1.431100000000000000e+04,3.330919186432494405e-01
1.431100000000000000e+04,3.492667028788701833e-01
1.431100000000000000e+04,2.601846822379141888e-01
1.431200000000000000e+04,2.970004224757076261e-01
1.431200000000000000e+04,3.959804454101031879e-01
1.431200000000000000e+04,7.404188544872954969e-01
1.431300000000000000e+04,2.316977488080149694e-01
1.431300000000000000e+04,6.264711207676987303e-01
1.431300000000000000e+04,6.096927998068683019e-01
1.431400000000000000e+04,1.048343291689299295e-01
1.431400000000000000e+04,3.545174723881948098e-01
1.431400000000000000e+04,7.011889673486632057e-01
1.431500000000000000e+04,6.617176655199469293e-01
1.431500000000000000e+04,2.675478302854728541e-01
1.431500000000000000e+04,9.763413603717786549e-01
1.431600000000000000e+04,5.134890458084374609e-01
1.431600000000000000e+04,2.795582111171464601e-01
1.431600000000000000e+04,2.046593035186191067e-01
1.431700000000000000e+04,7.057154927877361539e-01
1.431700000000000000e+04,1.517291327177258675e-01
1.431700000000000000e+04,6.437926247812179037e-01
1.431800000000000000e+04,3.903072001931317536e-01
1.431800000000000000e+04,2.795582111171464601e-01
1.431800000000000000e+04,5.848270867282273633e-01
1.431900000000000000e+04,7.871929506910495533e-01
1.431900000000000000e+04,6.068561771983824737e-01
1.431900000000000000e+04,3.386444565151789377e-01
1.432000000000000000e+04,7.654052749109783171e-01
1.432000000000000000e+04,1.075502444323737095e-01
1.432000000000000000e+04,4.312873438348723276e-01
1.432100000000000000e+04,6.154263986963606214e-01
1.432100000000000000e+04,8.823706922566237898e-02
1.432100000000000000e+04,5.886293680970486886e-01
1.432200000000000000e+04,2.804031625324400756e-01
1.432200000000000000e+04,3.361699559418190875e-02
1.432200000000000000e+04,2.685738427183294030e-01
1.432300000000000000e+04,9.579938439254028770e-01
1.432300000000000000e+04,8.567807351077313394e-01
1.432300000000000000e+04,7.140442995956304273e-01
1.432400000000000000e+04,5.662381555917677112e-01
1.432400000000000000e+04,7.625082986299716037e-01
1.432400000000000000e+04,4.031625324400989890e-02
1.432500000000000000e+04,6.603295310519644579e-01
1.432500000000000000e+04,8.171887259339730702e-01
1.432500000000000000e+04,4.267004647232783970e-02
1.432600000000000000e+04,8.338463395497616171e-01
1.432600000000000000e+04,9.182811274066027263e-01
1.432600000000000000e+04,1.681453316434305123e-01
1.432700000000000000e+04,9.098919669261874565e-01
1.432700000000000000e+04,1.607218299233508230e-01
1.432700000000000000e+04,6.459653569919729943e-01
1.432800000000000000e+04,5.613495081175690071e-01
1.432800000000000000e+04,5.759550968676443450e-01
1.432800000000000000e+04,7.844770354276057178e-01
1.432900000000000000e+04,3.290482225843442410e-01
1.432900000000000000e+04,2.928963727442814857e-01
1.432900000000000000e+04,5.146961192588569434e-01
1.433000000000000000e+04,1.162411732753938082e-01
1.433000000000000000e+04,4.716035970788822751e-01
1.433000000000000000e+04,3.349025288188786087e-01
1.433100000000000000e+04,3.091918643249441656e-01
1.433100000000000000e+04,6.068561771983824737e-01
