# position,p_value_coverage
1.438800000000000000e+04,2.516596258298129385e-01
1.438900000000000000e+04,1.045866022933011480e-01
1.439000000000000000e+04,8.762824381412190333e-02
1.439100000000000000e+04,1.070006035003017442e-01
1.439200000000000000e+04,1.058539529269764690e-01
1.439300000000000000e+04,9.987929993964997366e-02
1.439400000000000000e+04,1.436330718165358955e-01
1.439500000000000000e+04,2.442365721182860605e-01
1.439600000000000000e+04,2.083886541943270887e-01
1.439700000000000000e+04,2.148461074230537116e-01
1.439800000000000000e+04,2.447193723596861881e-01
1.439900000000000000e+04,2.765841882920941353e-01
1.440000000000000000e+04,2.791188895594448049e-01
1.440100000000000000e+04,2.856366928183464160e-01
1.440200000000000000e+04,3.108026554013276765e-01
1.440300000000000000e+04,3.535908267954133710e-01
1.440400000000000000e+04,2.415208207604103707e-01
1.440500000000000000e+04,1.553409776704888223e-01
1.440600000000000000e+04,2.550995775497887919e-01
1.440700000000000000e+04,3.692818346409172947e-01
1.440800000000000000e+04,5.685576342788171145e-01
1.440900000000000000e+04,8.297525648762824613e-01
1.441000000000000000e+04,7.142426071213036076e-01
1.441100000000000000e+04,9.408569704284852619e-01
1.441200000000000000e+04,6.394689197344598508e-01
1.441300000000000000e+04,4.984912492456246014e-01
1.441400000000000000e+04,3.831019915509957796e-01
1.441500000000000000e+04,1.557030778515389180e-01
1.441600000000000000e+04,1.268557634278817126e-01
1.441700000000000000e+04,1.415208207604103929e-01
1.441800000000000000e+04,1.024743512371756177e-01
1.441900000000000000e+04,1.863005431502715858e-01
1.442000000000000000e+04,3.596258298129149100e-01
1.442100000000000000e+04,5.796016898008449214e-01
1.442200000000000000e+04,9.349426674713336993e-01
1.442300000000000000e+04,6.945684972842486316e-01
1.442400000000000000e+04,8.538322269161134903e-01
1.442500000000000000e+04,6.730235365117682722e-01
1.442600000000000000e+04,4.373566686783343371e-01
1.442700000000000000e+04,3.203379601689800849e-01
1.442800000000000000e+04,3.572721786360893437e-01
1.442900000000000000e+04,6.070006035003017164e-01
1.443000000000000000e+04,9.162341581170790894e-01
1.443100000000000000e+04,7.420639710319855142e-01
1.443200000000000000e+04,5.068799034399517067e-01
1.443300000000000000e+04,9.126735063367531486e-01
1.443400000000000000e+04,9.208207604103801902e-01
1.443500000000000000e+04,7.694628847314424203e-01
1.443600000000000000e+04,7.403741701870850678e-01
1.443700000000000000e+04,6.087507543753771788e-01
1.443800000000000000e+04,1.200362100181050079e-01
1.443900000000000000e+04,7.700663850331924964e-02
1.444000000000000000e+04,3.802655401327700857e-01
1.444100000000000000e+04,6.062764031382015251e-01
1.444200000000000000e+04,9.430899215449607409e-01
1.444300000000000000e+04,6.864815932407966059e-01
1.444400000000000000e+04,4.905250452625226076e-01
1.444500000000000000e+04,3.188895594447797022e-01
1.444600000000000000e+04,2.830416415208207859e-01
1.444700000000000000e+04,3.789378394689197349e-01
1.444800000000000000e+04,3.282438141219070626e-01
1.444900000000000000e+04,4.020519010259505088e-01
1.445000000000000000e+04,6.755582377791189419e-01
1.445100000000000000e+04,8.431502715751357790e-01
1.445200000000000000e+04,8.628847314423657711e-01
1.445300000000000000e+04,7.899215449607724926e-01
1.445400000000000000e+04,9.283041641520820564e-01
1.445500000000000000e+04,9.360289680144839863e-01
1.445600000000000000e+04,9.068799034399517289e-01
1.445700000000000000e+04,7.111647555823777944e-01
1.445800000000000000e+04,5.606517803258901367e-01
1.445900000000000000e+04,1.306578153289076616e-01
1.446000000000000000e+04,1.302353651176825500e-01
1.446100000000000000e+04,7.139408569704285001e-02
1.446200000000000000e+04,4.580567290283645010e-02
1.446300000000000000e+04,1.137598068799034468e-01
1.446400000000000000e+04,1.778515389257694645e-01
1.446500000000000000e+04,1.314423657211828689e-01
1.446600000000000000e+04,3.015087507543753875e-01
1.446700000000000000e+04,5.648762824381412528e-01
1.446800000000000000e+04,6.625226312613156088e-01
1.446900000000000000e+04,8.756789378394689294e-01
1.447000000000000000e+04,9.312613156306578377e-01
1.447100000000000000e+04,6.505129752564876577e-01
1.447200000000000000e+04,6.681351840675919807e-01
1.447300000000000000e+04,7.721786360893180268e-01
1.447400000000000000e+04,8.573928786964393201e-01
1.447500000000000000e+04,9.823777911888955661e-01
1.447600000000000000e+04,6.829209414604707762e-01
1.447700000000000000e+04,9.197344598672299032e-01
1.447800000000000000e+04,6.501508750754375621e-01
1.447900000000000000e+04,4.153289076644538502e-01
1.448000000000000000e+04,2.570307785153892466e-01
1.448100000000000000e+04,1.342184671092335468e-01
1.448200000000000000e+04,1.258901629450814852e-01
1.448300000000000000e+04,2.481593240796620414e-01
1.448400000000000000e+04,4.765841882920941464e-01
1.448500000000000000e+04,5.176825588412794499e-01
1.448600000000000000e+04,6.140615570307784710e-01
1.448700000000000000e+04,8.105612552806276128e-01
1.448800000000000000e+04,8.021726010863005074e-01
1.448900000000000000e+04,5.624019312009655991e-01
1.449000000000000000e+04,4.993361496680748246e-01
1.449100000000000000e+04,3.225105612552806034e-01
1.449200000000000000e+04,1.528062764031382081e-01
1.449300000000000000e+04,1.505129752564876300e-01
1.449400000000000000e+04,2.637899818949909214e-01
1.449500000000000000e+04,2.790585395292697890e-01
1.449600000000000000e+04,3.455642727821364169e-01
1.449700000000000000e+04,5.066385033192516429e-01
1.449800000000000000e+04,6.920337960168979619e-01
1.449900000000000000e+04,6.789981894990947398e-01
1.450000000000000000e+04,6.765841882920941019e-01
1.450100000000000000e+04,7.394085697042848127e-01
1.450200000000000000e+04,9.144236572118286110e-01
1.450300000000000000e+04,8.379601689800845188e-01
1.450400000000000000e+04,7.929993964996981948e-01
1.450500000000000000e+04,7.809293904646952278e-01
1.450600000000000000e+04,8.643331321665660427e-01
1.450700000000000000e+04,7.503922751961376036e-01
1.450800000000000000e+04,7.030175015087507528e-01
1.450900000000000000e+04,5.622208811104405513e-01
1.451000000000000000e+04,5.287869643934821617e-01
1.451100000000000000e+04,4.506940253470126945e-01
1.451200000000000000e+04,5.315630657815328952e-01
1.451300000000000000e+04,4.847917923958962039e-01
1.451400000000000000e+04,6.906457453228727061e-01
1.451500000000000000e+04,6.193120096560048582e-01
1.451600000000000000e+04,4.684972842486421207e-01
1.451700000000000000e+04,3.543753771876885783e-01
1.451800000000000000e+04,2.608328304164151956e-01
1.451900000000000000e+04,1.672902836451418129e-01
1.452000000000000000e+04,1.644538322269161190e-01
1.452100000000000000e+04,2.442969221484610765e-01
1.452200000000000000e+04,4.074834037417018884e-01
1.452300000000000000e+04,5.838865419432709425e-01
1.452400000000000000e+04,5.651176825588413166e-01
1.452500000000000000e+04,5.818949909474955273e-01
1.452600000000000000e+04,4.194327097163548790e-01
1.452700000000000000e+04,2.935425467712733938e-01
1.452800000000000000e+04,2.011466505733252863e-01
1.452900000000000000e+04,1.986119493059746444e-01
1.453000000000000000e+04,2.949909474954737210e-01
1.453100000000000000e+04,2.683765841882920777e-01
1.453200000000000000e+04,2.578756789378394698e-01
1.453300000000000000e+04,2.946288473144236808e-01
1.453400000000000000e+04,2.946288473144236808e-01
1.453500000000000000e+04,2.650573325286662563e-01
1.453600000000000000e+04,3.310802655401327566e-01
1.453700000000000000e+04,5.624622812311406150e-01
1.453800000000000000e+04,6.987326493663247318e-01
1.453900000000000000e+04,7.835847917923959294e-01
1.454000000000000000e+04,8.730838865419432437e-01
1.454100000000000000e+04,6.920941460470729778e-01
1.454200000000000000e+04,6.822570911285456008e-01
1.454300000000000000e+04,6.234761617380808474e-01
1.454400000000000000e+04,4.082679541339770402e-01
1.454500000000000000e+04,8.239589619794810416e-01
1.454600000000000000e+04,9.649366324683161800e-01
1.454700000000000000e+04,9.388050694025347198e-01
1.454800000000000000e+04,6.899818949909475307e-01
1.454900000000000000e+04,5.030175015087507973e-01
1.455000000000000000e+04,4.560651780325890026e-01
1.455100000000000000e+04,3.338563669281834900e-01
1.455200000000000000e+04,3.334339167169583784e-01
1.455300000000000000e+04,3.210018105009052602e-01
1.455400000000000000e+04,2.491852745926372847e-01
1.455500000000000000e+04,2.120700060350030058e-01
1.455600000000000000e+04,3.798430899215449741e-01
1.455700000000000000e+04,5.310199155099577517e-01
1.455800000000000000e+04,6.850331925165962232e-01
1.455900000000000000e+04,8.849124924562462580e-01
1.456000000000000000e+04,6.580567290283645399e-01
1.456100000000000000e+04,9.351840675920337631e-01
1.456200000000000000e+04,7.099577549788774755e-01
1.456300000000000000e+04,5.296922148461074009e-01
1.456400000000000000e+04,3.316234158117079001e-01
1.456500000000000000e+04,3.138805069402534897e-01
1.456600000000000000e+04,5.022933011466506059e-01
1.456700000000000000e+04,7.617380808690403793e-01
1.456800000000000000e+04,9.959565479782740427e-01
1.456900000000000000e+04,6.079662039831019715e-01
1.457000000000000000e+04,9.937839468919734687e-01
1.457100000000000000e+04,8.540736270368135541e-01
1.457200000000000000e+04,5.278817139408569226e-01
1.457300000000000000e+04,3.899818949909474863e-01
1.457400000000000000e+04,2.704888352444176358e-01
1.457500000000000000e+04,2.734459867229933616e-01
1.457600000000000000e+04,2.841882920941460333e-01
1.457700000000000000e+04,4.890766445383222805e-01
1.457800000000000000e+04,4.113458056729028534e-01
1.457900000000000000e+04,3.934218467109233397e-01
1.458000000000000000e+04,4.605914302957151429e-01
1.458100000000000000e+04,4.920337960168980063e-01
1.458200000000000000e+04,3.353047676523838172e-01
1.458300000000000000e+04,3.155099577549788648e-01
1.458400000000000000e+04,2.894387447193723650e-01
1.458500000000000000e+04,1.719372359686179852e-01
1.458600000000000000e+04,1.561255280627640296e-01
1.458700000000000000e+04,1.608328304164152178e-01
1.458800000000000000e+04,1.315630657815329008e-01
1.458900000000000000e+04,9.493059746529873555e-02
1.459000000000000000e+04,1.127942063971031916e-01
1.459100000000000000e+04,1.185274592637296370e-01
1.459200000000000000e+04,1.358479179239589496e-01
1.459300000000000000e+04,2.021726010863005296e-01
1.459400000000000000e+04,3.613156306578153565e-01
1.459500000000000000e+04,3.719975859987930122e-01
1.459600000000000000e+04,5.211225105612552477e-01
1.459700000000000000e+04,8.868436934218466572e-01
1.459800000000000000e+04,7.574532287266143582e-01
1.459900000000000000e+04,5.091732045866023126e-01
1.460000000000000000e+04,1.182257091128545573e-01
1.460100000000000000e+04,6.179843089921544658e-02
1.460200000000000000e+04,8.551599275799637301e-02
1.460300000000000000e+04,4.622812311406155478e-02
1.460400000000000000e+04,6.282438141219071071e-02
1.460500000000000000e+04,1.021122510561255220e-01
1.460600000000000000e+04,7.012673506336752904e-02
1.460700000000000000e+04,8.774894387447193522e-02
1.460800000000000000e+04,2.310802655401327788e-01
1.460900000000000000e+04,2.332528666264333250e-01
1.461000000000000000e+04,3.513578756789378366e-01
1.461100000000000000e+04,4.047073023536511549e-01
1.461200000000000000e+04,2.799637899818949727e-01
1.461300000000000000e+04,3.824381412190706042e-01
1.461400000000000000e+04,4.734459867229933727e-01
1.461500000000000000e+04,4.290887145443572637e-01
1.461600000000000000e+04,8.395896197948099493e-01
1.461700000000000000e+04,8.033192516596258104e-01
1.461800000000000000e+04,5.836451418225708787e-01
1.461900000000000000e+04,3.526855763427881874e-01
1.462000000000000000e+04,1.739287869643934836e-01
1.462100000000000000e+04,1.380808690404345118e-01
1.462200000000000000e+04,1.043452021726010842e-01
1.462300000000000000e+04,8.708509354254677370e-02
1.462400000000000000e+04,7.513578756789378310e-02
1.462500000000000000e+04,7.356668678334339628e-02
1.462600000000000000e+04,1.066385033192516624e-01
1.462700000000000000e+04,1.156306578153289133e-01
1.462800000000000000e+04,1.077248038624019355e-01
1.462900000000000000e+04,1.044055522027761002e-01
1.463000000000000000e+04,1.211225105612552810e-01
1.463100000000000000e+04,1.838865419432709758e-01
1.463200000000000000e+04,2.037417018708509442e-01
1.463300000000000000e+04,3.336149668074834262e-01
1.463400000000000000e+04,5.421846710923355905e-01
1.463500000000000000e+04,5.532287266143632865e-01
1.463600000000000000e+04,3.920941460470730444e-01
1.463700000000000000e+04,3.599275799637899897e-01
1.463800000000000000e+04,3.392275196137597981e-01
1.463900000000000000e+04,1.899818949909475030e-01
1.464000000000000000e+04,1.654797827398913623e-01
1.464100000000000000e+04,1.826191913095956409e-01
1.464200000000000000e+04,1.282438141219070515e-01
1.464300000000000000e+04,9.535304767652383329e-02
1.464400000000000000e+04,1.120700060350030142e-01
1.464500000000000000e+04,1.662643331321665696e-01
1.464600000000000000e+04,2.280627640313820093e-01
1.464700000000000000e+04,3.077851538925769348e-01
1.464800000000000000e+04,3.809293904646952056e-01
1.464900000000000000e+04,4.186481593240796717e-01
1.465000000000000000e+04,3.097163548581774450e-01
1.465100000000000000e+04,3.637899818949909547e-01
1.465200000000000000e+04,5.747736873868436458e-01
1.465300000000000000e+04,6.887145443572721959e-01
1.465400000000000000e+04,8.627036813518407232e-01
1.465500000000000000e+04,7.152082076041037517e-01
1.465600000000000000e+04,9.963789981894990433e-01
1.465700000000000000e+04,7.144840072420036714e-01
1.465800000000000000e+04,5.903439951719975376e-01
1.465900000000000000e+04,5.806879903439952084e-01
1.466000000000000000e+04,5.604103802051900729e-01
1.466100000000000000e+04,6.847314423657211435e-01
1.466200000000000000e+04,9.170187085093542967e-01
1.466300000000000000e+04,7.089318044659022044e-01
1.466400000000000000e+04,9.913095956547978149e-01
1.466500000000000000e+04,9.748340374170186839e-01
1.466600000000000000e+04,9.893180446590222887e-01
1.466700000000000000e+04,7.687990343995172449e-01
1.466800000000000000e+04,5.327097163548581982e-01
1.466900000000000000e+04,6.070609535304767324e-01
1.467000000000000000e+04,7.010863005431502426e-01
1.467100000000000000e+04,5.852745926372963092e-01
1.467200000000000000e+04,6.384429692214845797e-01
1.467300000000000000e+04,8.719975859987929567e-01
1.467400000000000000e+04,9.876282438141219533e-01
1.467500000000000000e+04,9.668678334339166902e-01
1.467600000000000000e+04,9.293301146650573274e-01
1.467700000000000000e+04,7.115872057936029060e-01
1.467800000000000000e+04,6.668074834037417409e-01
1.467900000000000000e+04,5.510561255280627124e-01
1.468000000000000000e+04,4.922148461074230541e-01
1.468100000000000000e+04,2.042245021122510440e-01
1.468200000000000000e+04,2.253470126735063472e-01
1.468300000000000000e+04,1.493059746529873388e-01
1.468400000000000000e+04,9.734459867229933172e-02
1.468500000000000000e+04,4.381412190706095167e-02
1.468600000000000000e+04,9.493059746529873555e-02
1.468700000000000000e+04,4.435727217863608685e-01
1.468800000000000000e+04,7.622208811104405068e-01
1.468900000000000000e+04,9.562462281231141059e-01
1.469000000000000000e+04,5.003017501508750797e-01
1.469100000000000000e+04,2.513578756789378588e-01
1.469200000000000000e+04,2.060350030175015223e-01
1.469300000000000000e+04,1.675316837658418767e-01
1.469400000000000000e+04,2.665057332528666389e-01
1.469500000000000000e+04,4.389861194930597676e-01
1.469600000000000000e+04,7.538322269161135125e-01
1.469700000000000000e+04,9.452021726010862990e-01
1.469800000000000000e+04,5.598672299336149294e-01
1.469900000000000000e+04,9.717561858780929818e-01
1.470000000000000000e+04,8.601086300543150376e-01
1.470100000000000000e+04,8.619191309595655159e-01
1.470200000000000000e+04,9.101388050694025900e-01
1.470300000000000000e+04,9.894990947495473366e-01
1.470400000000000000e+04,5.963789981894991321e-01
1.470500000000000000e+04,2.621001810500905305e-01
